sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47564.17304817903,0.0,-0.00047564173048179025,0.0,1.416034225205819e+24,7.791706642678796e+22,0.0,7.761953461801498e+23,1416034225205.8188,77917066426.78793,0.0,1474771157742.2844,0.0,0.0,0.0,1124507129198.344,0.0,0.0,0.0,0.0,1416034225205.8162,77917066426.7877,0.0,700895373747.7462,0.0,0.0,0.0,-350631345203.8074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123922.06867808594,2329800.4975785166,1.5786537808070187e-65,1128160230478.5508,0.0,0.0,0.0,0.0,6222482.2540928135,43.830282663254614,7.92662782502786e-64,1056304963921.2733,0.0,0.0,0.0,0.0,1416085399914.0056,77921022499.1279,62589821.105793454,700895901071.9366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162290601353.89633,0.0,0.0,0.0,0.30835214257240295,0.0,0.0,0.0,-1124507129198.344,0.0,0.0,0.0,1055400946815.3644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350631345203.8074,0.0,0.0,0.0,-281525162820.51904,-1.262177448353619e-18,-47564.173048177276,-1.2621774483536189e-26,-0.0004756417304817727,1.416034225205819e+24,7.791706642678796e+22,0.0,7.761953461803121e+23,1416034225205.8188,77917066426.78793,0.0,1474771157742.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055400946815.3644,1416034225205.8162,77917066426.7877,0.0,700895373747.7462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281525162820.51904
0.02,-1,-1,1,-47530.15397408764,0.0,-0.0004753015397408763,0.0,1.4160342095739286e+24,7.791705739468286e+22,0.0,7.750778309396163e+23,1416034209573.9282,77917057394.68285,0.0,1472647878785.2708,0.0,0.0,0.0,1124103139166.0073,0.0,0.0,0.0,0.0,1416034209573.9265,77917057394.68262,0.0,700895366758.0033,0.0,0.0,0.0,-352350627138.74115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124617.9288772192,2331174.2221579957,1.5875183518250144e-65,1127774162983.825,0.0,0.0,0.0,0.0,6221786.398580229,44.61949930644716,7.925741367887674e-64,1056733166543.2203,0.0,0.0,0.0,0.0,1416085399914.0046,77921022499.12793,62589821.105793454,700895901071.9359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156359014513069.1,0.0,0.0,0.0,-297.08212757483125,0.0,0.0,0.0,-1124103139166.0073,0.0,0.0,0.0,1055820925787.9218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352350627138.74115,0.0,0.0,0.0,-284068414057.7381,-6.310887241768095e-19,-47530.15397408573,-6.3108872417680944e-27,-0.0004753015397408573,1.4160342095739286e+24,7.791705739468286e+22,0.0,7.750778307832566e+23,1416034209573.9282,77917057394.68285,0.0,1472647878488.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055820925787.9218,1416034209573.9265,77917057394.68262,0.0,700895366758.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-284068414057.7381
0.04,-1,-1,1,-47495.79954959149,0.0,-0.0004749579954959148,0.0,1.416034193887018e+24,7.791704827055186e+22,0.0,7.739492996779784e+23,1416034193887.0176,77917048270.55183,0.0,1470503669388.1587,0.0,0.0,0.0,1123695265132.184,0.0,0.0,0.0,0.0,1416034193887.0146,77917048270.5516,0.0,700895359666.5864,0.0,0.0,0.0,-354086955410.6139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125313.97098995307,2332561.115858206,1.596385239973829e-65,1127384389190.388,0.0,0.0,0.0,0.0,6221090.361154187,45.43767133348526,7.924854679034419e-64,1057164968033.4567,0.0,0.0,0.0,0.0,1416085399914.0063,77921022499.12811,62589821.105793476,700895901071.9368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-562475848613601.1,0.0,0.0,0.0,-1068.7041123658419,0.0,0.0,0.0,-1123695265132.184,0.0,0.0,0.0,1056244424571.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354086955410.6139,0.0,0.0,0.0,-286636115918.25415,-6.310887241768095e-19,-47495.799549589836,-6.3108872417680944e-27,-0.0004749579954958983,1.416034193887018e+24,7.791704827055186e+22,0.0,7.739492991155017e+23,1416034193887.0176,77917048270.55183,0.0,1470503668319.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056244424571.1207,1416034193887.0146,77917048270.5516,0.0,700895359666.5864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-286636115918.25415
0.06,-1,-1,1,-47461.10192926103,0.0,-0.0004746110192926102,0.0,1.4160341781416389e+24,7.791703905204332e+22,0.0,7.728094940846266e+23,1416034178141.6384,77917039052.0433,0.0,1468338038760.7903,0.0,0.0,0.0,1123283413397.695,0.0,0.0,0.0,0.0,1416034178141.636,77917039052.04306,0.0,700895352471.0653,0.0,0.0,0.0,-355840727107.97064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126010.28845314398,2333961.49645547,1.6052556355509431e-65,1126990819539.1035,0.0,0.0,0.0,0.0,6220394.048378465,46.28642093337089,7.9239676394383e-64,1057600453684.8105,0.0,0.0,0.0,0.0,1416085399914.006,77921022499.12794,62589821.10579346,700895901071.9366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-355657809127710.44,0.0,0.0,0.0,-675.7498373426497,0.0,0.0,0.0,-1123283413397.695,0.0,0.0,0.0,1056671526606.9335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355840727107.97064,0.0,0.0,0.0,-289228840992.9585,-1.262177448353619e-18,-47461.10192925938,-1.2621774483536189e-26,-0.00047461101929259367,1.4160341781416389e+24,7.791703905204332e+22,0.0,7.7280949372897e+23,1416034178141.6384,77917039052.0433,0.0,1468338038085.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056671526606.9335,1416034178141.636,77917039052.04306,0.0,700895352471.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-289228840992.9585
0.08,-1,-1,1,-47426.05285289886,0.0,-0.00047426052852898854,0.0,1.4160341623342168e+24,7.791702973670526e+22,0.0,7.71658143540502e+23,1416034162334.2166,77917029736.70525,0.0,1466150472726.9534,0.0,0.0,0.0,1122867486182.112,0.0,0.0,0.0,0.0,1416034162334.2134,77917029736.70497,0.0,700895345168.8958,0.0,0.0,0.0,-357612358624.05664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126706.97937181126,2335375.695370949,1.6141307883204326e-65,1126593360591.2134,0.0,0.0,0.0,0.0,6219697.362148715,47.1674930042356,7.923080124122937e-64,1058039712507.385,0.0,0.0,0.0,0.0,1416085399914.0051,77921022499.12788,62589821.10579345,700895901071.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-647875237778613.5,0.0,0.0,0.0,-1230.9629517793655,0.0,0.0,0.0,-1122867486182.112,0.0,0.0,0.0,1057102318955.5269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357612358624.05664,0.0,0.0,0.0,-291847192628.43414,-1.262177448353619e-18,-47426.05285289715,-1.2621774483536189e-26,-0.0004742605285289714,1.4160341623342168e+24,7.791702973670526e+22,0.0,7.716581428926272e+23,1416034162334.2166,77917029736.70525,0.0,1466150471495.9912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057102318955.5269,1416034162334.2134,77917029736.70497,0.0,700895345168.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291847192628.43414
0.1,-1,-1,1,-47390.64378142699,0.0,-0.0004739064378142698,0.0,1.4160341464611142e+24,7.791702032197417e+22,0.0,7.704949666856489e+23,1416034146461.1138,77917020321.97415,0.0,1463940436702.7327,0.0,0.0,0.0,1122447381124.8435,0.0,0.0,0.0,0.0,1416034146461.111,77917020321.9739,0.0,700895337757.4442,0.0,0.0,0.0,-359402282179.5557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127404.14271639935,2336804.0595772155,1.6230119590698813e-65,1126191914493.0486,0.0,0.0,0.0,0.0,6219000.203495143,48.08276866154638,7.922192007009549e-64,1058482837784.8042,0.0,0.0,0.0,0.0,1416085399914.0044,77921022499.12773,62589821.10579343,700895901071.9354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33011229412728.242,0.0,0.0,0.0,-62.721335884183645,0.0,0.0,0.0,-1122447381124.8435,0.0,0.0,0.0,1057536892886.7015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359402282179.5557,0.0,0.0,0.0,-294491794004.1347,-1.262177448353619e-18,-47390.64378142522,-1.2621774483536189e-26,-0.0004739064378142521,1.4160341464611142e+24,7.791702032197417e+22,0.0,7.704949666526375e+23,1416034146461.1138,77917020321.97415,0.0,1463940436640.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057536892886.7015,1416034146461.111,77917020321.9739,0.0,700895337757.4442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294491794004.1347
0.12,-1,-1,1,-47354.86569751442,0.0,-0.0004735486569751441,0.0,1.416034130518533e+24,7.79170108051729e+22,0.0,7.69319668211471e+23,1416034130518.5327,77917010805.17288,0.0,1461707369601.7947,0.0,0.0,0.0,1122022991264.576,0.0,0.0,0.0,0.0,1416034130518.5308,77917010805.17259,0.0,700895330233.9375,0.0,0.0,0.0,-361210951896.7197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128101.8832172253,2338246.951471616,1.6319004819614012e-65,1125786379018.6143,0.0,0.0,0.0,0.0,6218302.467688116,49.03427721319567,7.921303154681933e-64,1058929926988.4032,0.0,0.0,0.0,0.0,1416085399914.0051,77921022499.12787,62589821.10579345,700895901071.9365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31711618062108.758,0.0,0.0,0.0,-60.252074318006635,0.0,0.0,0.0,-1122022991264.576,0.0,0.0,0.0,1057975343741.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361210951896.7197,0.0,0.0,0.0,-297163304433.58563,-6.310887241768095e-19,-47354.86569751244,-6.3108872417680944e-27,-0.0004735486569751243,1.416034130518533e+24,7.79170108051729e+22,0.0,7.693196681797596e+23,1416034130518.5327,77917010805.17288,0.0,1461707369541.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057975343741.19,1416034130518.5308,77917010805.17259,0.0,700895330233.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297163304433.58563
0.14,-1,-1,1,-47318.70924078368,0.0,-0.0004731870924078367,0.0,1.4160341145025853e+24,7.791700118349895e+22,0.0,7.681319402648112e+23,1416034114502.585,77917001183.49893,0.0,1459450686503.141,0.0,0.0,0.0,1121594204518.9888,0.0,0.0,0.0,0.0,1416034114502.5828,77917001183.4987,0.0,700895322595.4948,0.0,0.0,0.0,-363038840611.34326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128800.30728477717,2339704.7508879146,1.6407977125604957e-65,1125376647015.868,0.0,0.0,0.0,0.0,6217604.048317891,50.02421260643895,7.920413431583504e-64,1059381082346.8625,0.0,0.0,0.0,0.0,1416085399914.0056,77921022499.12791,62589821.10579347,700895901071.9362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30394793497888.67,0.0,0.0,0.0,-57.750107645988464,0.0,0.0,0.0,-1121594204518.9888,0.0,0.0,0.0,1058417771537.8597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363038840611.34326,0.0,0.0,0.0,-299862407687.9644,-1.262177448353619e-18,-47318.7092407818,-1.2621774483536189e-26,-0.00047318709240781796,1.4160341145025853e+24,7.791700118349895e+22,0.0,7.681319402344162e+23,1416034114502.585,77917001183.49893,0.0,1459450686445.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058417771537.8597,1416034114502.5828,77917001183.4987,0.0,700895322595.4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-299862407687.9644
0.16,-1,-1,1,-47282.164595217306,0.0,-0.000472821645952173,0.0,1.4160340984092462e+24,7.791699145401936e+22,0.0,7.669314603926695e+23,1416034098409.2458,77916991454.01935,0.0,1457169774746.0718,0.0,0.0,0.0,1121160903493.5388,0.0,0.0,0.0,0.0,1416034098409.2427,77916991454.01907,0.0,700895314839.0996,0.0,0.0,0.0,-364886443586.5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129499.52558574567,2341177.855690485,1.649705060652815e-65,1124962606254.0242,0.0,0.0,0.0,0.0,6216904.834718502,51.05494999630989,7.919522696735705e-64,1059836410969.3489,0.0,0.0,0.0,0.0,1416085399914.0054,77921022499.12785,62589821.105793454,700895901071.9362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29073384931605.12,0.0,0.0,0.0,-55.239431370049715,0.0,0.0,0.0,-1121160903493.5388,0.0,0.0,0.0,1058864281066.8574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364886443586.5668,0.0,0.0,0.0,-302589821215.12445,-6.310887241768095e-19,-47282.16459521571,-6.3108872417680944e-27,-0.00047282164595215706,1.4160340984092462e+24,7.791699145401936e+22,0.0,7.669314603635953e+23,1416034098409.2458,77916991454.01935,0.0,1457169774690.8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058864281066.8574,1416034098409.2427,77916991454.01907,0.0,700895314839.0996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302589821215.12445
0.18,-1,-1,1,-47245.221479273714,0.0,-0.00047245221479273703,0.0,1.416034082234351e+24,7.791698161366207e+22,0.0,7.657178908496773e+23,1416034082234.3506,77916981613.66205,0.0,1454863992614.3865,0.0,0.0,0.0,1120722965116.2622,0.0,0.0,0.0,0.0,1416034082234.3484,77916981613.66183,0.0,700895306961.5964,0.0,0.0,0.0,-366754279463.4735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130199.65279315409,2342666.6830853997,1.6586239870613912e-65,1124544139068.1199,0.0,0.0,0.0,0.0,6216204.712217704,52.129065431439734,7.918630804056242e-64,1060296025188.6292,0.0,0.0,0.0,0.0,1416085399914.006,77921022499.128,62589821.105793454,700895901071.9374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27764374130454.508,0.0,0.0,0.0,-52.752310847863555,0.0,0.0,0.0,-1120722965116.2622,0.0,0.0,0.0,1059314982230.9928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366754279463.4735,0.0,0.0,0.0,-305346296630.9556,-6.310887241768095e-19,-47245.22147927202,-6.3108872417680944e-27,-0.0004724522147927201,1.416034082234351e+24,7.791698161366207e+22,0.0,7.657178908219128e+23,1416034082234.3506,77916981613.66205,0.0,1454863992561.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059314982230.9928,1416034082234.3484,77916981613.66183,0.0,700895306961.5964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-305346296630.9556
0.2,-1,-1,1,-47207.869113882414,0.0,-0.0004720786911388241,0.0,1.4160340659735782e+24,7.791697165920568e+22,0.0,7.644908775468238e+23,1416034065973.578,77916971659.20566,0.0,1452532667338.9648,0.0,0.0,0.0,1120280260268.3027,0.0,0.0,0.0,0.0,1416034065973.5752,77916971659.20535,0.0,700895298959.6777,0.0,0.0,0.0,-368642891889.01904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130900.8078903752,2344171.6709024142,1.6675560075197835e-65,1124121122006.4297,0.0,0.0,0.0,0.0,6215503.561832895,53.24935799161056,7.917737601971729e-64,1060760042896.7474,0.0,0.0,0.0,0.0,1416085399914.0054,77921022499.1279,62589821.10579346,700895901071.9362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26484382565280.332,0.0,0.0,0.0,-50.32032687403262,0.0,0.0,0.0,-1120280260268.3027,0.0,0.0,0.0,1059769990373.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368642891889.01904,0.0,0.0,0.0,-308132622044.8629,-6.310887241768095e-19,-47207.869113880806,-6.3108872417680944e-27,-0.000472078691138808,1.4160340659735782e+24,7.791697165920568e+22,0.0,7.644908775203387e+23,1416034065973.578,77916971659.20566,0.0,1452532667288.6433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059769990373.828,1416034065973.5752,77916971659.20535,0.0,700895298959.6777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-308132622044.8629
0.22,-1,-1,1,-47170.09618742342,0.0,-0.00047170096187423415,0.0,1.4160340496224498e+24,7.79169615872703e+22,0.0,7.632500489009474e+23,1416034049622.4495,77916961587.2703,0.0,1450175092911.7998,0.0,0.0,0.0,1119832653376.0364,0.0,0.0,0.0,0.0,1416034049622.446,77916961587.27,0.0,700895290829.8816,0.0,0.0,0.0,-370552851294.11755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603.11450840475,2345693.2789751273,1.6765026969685102e-65,1123693425441.1416,0.0,0.0,0.0,0.0,6214801.259933932,54.41887486849737,7.91684293298813e-64,1061228587916.6614,0.0,0.0,0.0,0.0,1416085399914.0054,77921022499.12776,62589821.10579344,700895901071.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25251659485266.402,0.0,0.0,0.0,-47.978153022006154,0.0,0.0,0.0,-1119832653376.0364,0.0,0.0,0.0,1060229426643.1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370552851294.11755,0.0,0.0,0.0,-310949624609.1594,-1.262177448353619e-18,-47170.09618742169,-1.2621774483536189e-26,-0.0004717009618742168,1.4160340496224498e+24,7.79169615872703e+22,0.0,7.632500488756955e+23,1416034049622.4495,77916961587.2703,0.0,1450175092863.8213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060229426643.1002,1416034049622.446,77916961587.27,0.0,700895290829.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-310949624609.1594
0.24,-1,-1,1,-47131.89081756562,0.0,-0.00047131890817565613,0.0,1.416034033176304e+24,7.791695139430633e+22,0.0,7.619950145812025e+23,1416034033176.3035,77916951394.3063,0.0,1447790527704.2844,0.0,0.0,0.0,1119380001958.5718,0.0,0.0,0.0,0.0,1416034033176.3013,77916951394.30606,0.0,700895282568.5688,0.0,0.0,0.0,-372484756822.8568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132306.70129594594,2347231.9906305945,1.6854656942691968e-65,1123260913136.0916,0.0,0.0,0.0,0.0,6214097.677872956,55.6409397803518,7.915946633219265e-64,1061701790416.088,0.0,0.0,0.0,0.0,1416085399914.0051,77921022499.12766,62589821.105793454,700895901071.9354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24076204440115.316,0.0,0.0,0.0,-45.744788436219096,0.0,0.0,0.0,-1119380001958.5718,0.0,0.0,0.0,1060693418395.6567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372484756822.8568,0.0,0.0,0.0,-313798173305.68634,-1.262177448353619e-18,-47131.89081756398,-1.2621774483536189e-26,-0.0004713189081756397,1.416034033176304e+24,7.791695139430633e+22,0.0,7.619950145571265e+23,1416034033176.3035,77916951394.3063,0.0,1447790527658.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060693418395.6567,1416034033176.3013,77916951394.30606,0.0,700895282568.5688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-313798173305.68634
