sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p
0.86,-1,-1,1,-47898.65514941124,0.0,-0.00047898655149411235,0.0,8.965249512602886e+23,1.007713114427653e+23,0.0,1.4160338126277326e+24,1472794057921.8137,100771311442.76527,0.0,1416033812627.7322,998757911005.8525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737350310.0831,100771311442.76509,0.0,1416033812627.73,-190701203394.12326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000738170293.5756,7595840.2936694175,4.157074015624156e-65,326329.2430218726,0.0,0.0,0.0,0.0,996354221205.2476,255139.42412919775,7.66878579038465e-64,6020076.397547159,0.0,0.0,0.0,0.0,664737522005.5546,100777477279.20203,62589821.10579347,1416085399914.0024,0.0,0.0,0.0,0.0,1417278518794.6348,0.0,0.0,0.0,2.3282780674053356,0.0,0.0,0.0,-998757911005.8525,0.0,0.0,0.0,995753626427.9846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190701203394.12326,0.0,0.0,0.0,-187696918813.92712,0.0,0.0,0.0,-6.310887241768095e-19,-47898.655149409286,-6.3108872417680944e-27,-0.00047898655149409273,8.96524951261706e+23,1.007713114427653e+23,0.0,1.4160338126277326e+24,1472794057924.1418,100771311442.76527,0.0,1416033812627.7322,0.0,0.0,0.0,0.0,995753626427.9846,0.0,0.0,0.0,664737350310.0831,100771311442.76509,0.0,1416033812627.73,0.0,0.0,0.0,0.0,-187696918813.92712,0.0,0.0,0.0
0.88,-1,-1,1,-47724.9693372475,0.0,-0.0004772496933724749,0.0,8.899260337650113e+23,1.0077131052276562e+23,0.0,1.4160337723886827e+24,1461953482361.5925,100771310522.7656,0.0,1416033772388.6824,998651897266.1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737327836.798,100771310522.76549,0.0,1416033772388.6812,-201435742741.3303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000744071156.3934,7596614.8282232005,4.144717750191556e-65,325359.1121622354,0.0,0.0,0.0,0.0,996348287258.8004,254304.80641080134,7.670021416981404e-64,6021046.522308018,0.0,0.0,0.0,0.0,664737522005.5536,100777477279.20181,62589821.105793424,1416085399914.0015,0.0,0.0,0.0,0.0,-2131346492487.1006,0.0,0.0,0.0,-3.501335289212875,0.0,0.0,0.0,-998651897266.1251,0.0,0.0,0.0,995712774544.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201435742741.3303,0.0,0.0,0.0,-198496620023.3621,0.0,0.0,0.0,-1.262177448353619e-18,-47724.969337245886,-1.2621774483536189e-26,-0.0004772496933724588,8.899260337628809e+23,1.0077131052276562e+23,0.0,1.4160337723886827e+24,1461953482358.0928,100771310522.7656,0.0,1416033772388.6824,0.0,0.0,0.0,0.0,995712774544.656,0.0,0.0,0.0,664737327836.798,100771310522.76549,0.0,1416033772388.6812,0.0,0.0,0.0,0.0,-198496620023.3621,0.0,0.0,0.0
0.9,-1,-1,1,-47536.93019133993,0.0,-0.00047536930191339924,0.0,8.827817841975972e+23,1.0077130943861294e+23,0.0,1.4160337287097466e+24,1450217045694.2063,100771309438.61292,0.0,1416033728709.7463,998534603421.8036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737302322.5623,100771309438.61275,0.0,1416033728709.7432,-213054860050.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000747914105.292,7597505.720861187,4.132124391628454e-65,324370.37344127527,0.0,0.0,0.0,0.0,996344422718.6533,253372.58287742274,7.671280752892226e-64,6022035.254811066,0.0,0.0,0.0,0.0,664737522005.5542,100777477279.20189,62589821.10579344,1416085399914.0024,0.0,0.0,0.0,0.0,-4573183817685.415,0.0,0.0,0.0,-7.512738985125907,0.0,0.0,0.0,-998534603421.8036,0.0,0.0,0.0,995671098126.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213054860050.1593,0.0,0.0,0.0,-210191354762.43918,0.0,0.0,0.0,-6.310887241768095e-19,-47536.93019133827,-6.3108872417680944e-27,-0.0004753693019133827,8.827817841930243e+23,1.0077130943861294e+23,0.0,1.4160337287097466e+24,1450217045686.6938,100771309438.61292,0.0,1416033728709.7463,0.0,0.0,0.0,0.0,995671098126.5708,0.0,0.0,0.0,664737302322.5623,100771309438.61275,0.0,1416033728709.7432,0.0,0.0,0.0,0.0,-210191354762.43918,0.0,0.0,0.0
0.92,-1,-1,1,-47331.699630039315,0.0,-0.00047331699630039304,0.0,8.749843742359197e+23,1.0077130811790758e+23,0.0,1.4160336808305274e+24,1437407609612.5942,100771308117.90756,0.0,1416033680830.527,998403849510.1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737273102.7175,100771308117.90741,0.0,1416033680830.525,-225733513000.2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000749343207.7008,7598536.904866451,4.119180507218431e-65,323354.1210546141,0.0,0.0,0.0,0.0,996342985582.1482,252322.05996056367,7.672575141389249e-64,6023051.500804524,0.0,0.0,0.0,0.0,664737522005.5537,100777477279.20192,62589821.10579345,1416085399914.0017,0.0,0.0,0.0,0.0,-5984612445494.055,0.0,0.0,0.0,-9.831406963407062,0.0,0.0,0.0,-998403849510.1458,0.0,0.0,0.0,995628383122.0911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225733513000.2696,0.0,0.0,0.0,-222958046622.0465,0.0,0.0,0.0,-1.262177448353619e-18,-47331.69963003764,-1.2621774483536189e-26,-0.00047331699630037634,8.749843742299346e+23,1.0077130811790758e+23,0.0,1.4160336808305274e+24,1437407609602.762,100771308117.90756,0.0,1416033680830.527,0.0,0.0,0.0,0.0,995628383122.0911,0.0,0.0,0.0,664737273102.7175,100771308117.90741,0.0,1416033680830.525,0.0,0.0,0.0,0.0,-222958046622.0465,0.0,0.0,0.0
0.9400000000000001,-1,-1,1,-47105.31248714417,0.0,-0.0004710531248714416,0.0,8.663831538214989e+23,1.0077130643674096e+23,0.0,1.4160336276812012e+24,1423277689079.5103,100771306436.74094,0.0,1416033627681.201,998256595502.2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737239232.9722,100771306436.74075,0.0,1416033627681.1982,-239716145655.69452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000747866899.2042,7599740.7534066625,4.105734745124317e-65,322298.47233579797,0.0,0.0,0.0,0.0,996344470205.8075,251125.3463073101,7.673919717656868e-64,6024107.142879884,0.0,0.0,0.0,0.0,664737522005.5537,100777477279.20181,62589821.10579346,1416085399914.0017,0.0,0.0,0.0,0.0,-6400445329010.884,0.0,0.0,0.0,-10.514529278152622,0.0,0.0,0.0,-998256595502.2306,0.0,0.0,0.0,995584324680.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239716145655.69452,0.0,0.0,0.0,-237043874844.82974,0.0,0.0,0.0,-1.262177448353619e-18,-47105.3124871425,-1.2621774483536189e-26,-0.0004710531248714249,8.663831538150972e+23,1.0077130643674096e+23,0.0,1.4160336276812012e+24,1423277689068.994,100771306436.74094,0.0,1416033627681.201,0.0,0.0,0.0,0.0,995584324680.851,0.0,0.0,0.0,664737239232.9722,100771306436.74075,0.0,1416033627681.1982,0.0,0.0,0.0,0.0,-237043874844.82974,0.0,0.0,0.0
0.96,-1,-1,1,-46852.16449411897,0.0,-0.00046852164494118966,0.0,8.567651979028715e+23,1.0077130417742734e+23,0.0,1.4160335677238623e+24,1407477494889.2698,100771304177.42732,0.0,1416033567723.862,998088561851.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737199334.0024,100771304177.42719,0.0,1416033567723.8591,-255348266295.74695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000742807748.8411,7601161.023806414,4.091582590793308e-65,321187.37105539645,0.0,0.0,0.0,0.0,996349557789.969,249744.87257499844,7.675334933151248e-64,6025218.237165166,0.0,0.0,0.0,0.0,664737522005.5536,100777477279.20174,62589821.10579344,1416085399914.0024,0.0,0.0,0.0,0.0,-5835307609657.554,0.0,0.0,0.0,-9.586131832213141,0.0,0.0,0.0,-998088561851.0132,0.0,0.0,0.0,995538474481.7136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255348266295.74695,0.0,0.0,0.0,-252798178936.03308,0.0,0.0,0.0,-1.262177448353619e-18,-46852.16449411718,-1.2621774483536189e-26,-0.00046852164494117177,8.567651978970356e+23,1.0077130417742734e+23,0.0,1.4160335677238623e+24,1407477494879.6829,100771304177.42732,0.0,1416033567723.862,0.0,0.0,0.0,0.0,995538474481.7136,0.0,0.0,0.0,664737199334.0024,100771304177.42719,0.0,1416033567723.8591,0.0,0.0,0.0,0.0,-252798178936.03308,0.0,0.0,0.0
0.98,-1,-1,1,-46564.26566007874,0.0,-0.0004656426566007873,0.0,8.458269398806513e+23,1.0077130094984963e+23,0.0,1.4160334987052368e+24,1389508333633.3616,100771300949.84961,0.0,1416033498705.2363,997893686480.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737151338.842,100771300949.84947,0.0,1416033498705.2346,-273122504186.1351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000733239617.665,7602856.351143854,4.076446371589393e-65,319999.0177058934,0.0,0.0,0.0,0.0,996359179509.6534,248130.4823551636,7.676848555137153e-64,6026406.583030149,0.0,0.0,0.0,0.0,664737522005.5537,100777477279.2019,62589821.10579345,1416085399914.0017,0.0,0.0,0.0,0.0,-4274827979719.5723,0.0,0.0,0.0,-7.022605715901591,0.0,0.0,0.0,-997893686480.654,0.0,0.0,0.0,995490153475.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273122504186.1351,0.0,0.0,0.0,-270718971188.43582,0.0,0.0,0.0,-1.262177448353619e-18,-46564.26566007708,-1.2621774483536189e-26,-0.0004656426566007707,8.458269398763762e+23,1.0077130094984963e+23,0.0,1.4160334987052368e+24,1389508333626.3384,100771300949.84961,0.0,1416033498705.2363,0.0,0.0,0.0,0.0,995490153475.932,0.0,0.0,0.0,664737151338.842,100771300949.84947,0.0,1416033498705.2346,0.0,0.0,0.0,0.0,-270718971188.43582,0.0,0.0,0.0
1.0,-1,-1,1,-46230.168013240385,0.0,-0.0004623016801324038,0.0,8.331334330115942e+23,1.0077129604483598e+23,0.0,1.4160334172694617e+24,1368655683113.5332,100771296044.83595,0.0,1416033417269.4614,997663363659.5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737092078.2415,100771296044.83578,0.0,1416033417269.4587,-293744772624.26666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000717916322.0195,7604903.827732167,4.059950631536636e-65,318703.93636607716,0.0,0.0,0.0,0.0,996374588131.5336,246216.5242202731,7.678498129213834e-64,6027701.65620966,0.0,0.0,0.0,0.0,664737522005.5532,100777477279.2017,62589821.105793424,1416085399914.0012,0.0,0.0,0.0,0.0,-1686494728435.423,0.0,0.0,0.0,-2.7705413120565936,0.0,0.0,0.0,-997663363659.5575,0.0,0.0,0.0,995438307587.5133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293744772624.26666,0.0,0.0,0.0,-291519716554.9927,0.0,0.0,0.0,-1.262177448353619e-18,-46230.16801323879,-1.2621774483536189e-26,-0.00046230168013238783,8.331334330099077e+23,1.0077129604483598e+23,0.0,1.4160334172694617e+24,1368655683110.7625,100771296044.83595,0.0,1416033417269.4614,0.0,0.0,0.0,0.0,995438307587.5133,0.0,0.0,0.0,664737092078.2415,100771296044.83578,0.0,1416033417269.4587,0.0,0.0,0.0,0.0,-291519716554.9927,0.0,0.0,0.0
1.02,-1,-1,1,-45833.449186645485,0.0,-0.00045833449186645476,0.0,8.180607369686858e+23,1.0077128816044292e+23,0.0,1.4160333183465597e+24,1343894546083.6592,100771288160.44289,0.0,1416033318346.5593,997385400078.9066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664737016591.8972,100771288160.44276,0.0,1416033318346.5562,-318227870587.1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000695203568.4005,7607401.596335874,4.041594593792978e-65,317262.81302502635,0.0,0.0,0.0,0.0,996397426243.7151,243919.91565433634,7.680333733067665e-64,6029142.77046583,0.0,0.0,0.0,0.0,664737522005.5552,100777477279.20213,62589821.10579347,1416085399914.0027,0.0,0.0,0.0,0.0,1978519125289.9436,0.0,0.0,0.0,3.2502734108129516,0.0,0.0,0.0,-997385400078.9066,0.0,0.0,0.0,995381270697.2971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318227870587.1455,0.0,0.0,0.0,-316223741202.285,0.0,0.0,0.0,-6.310887241768095e-19,-45833.44918664377,-6.3108872417680944e-27,-0.00045833449186643763,8.180607369706645e+23,1.0077128816044292e+23,0.0,1.4160333183465597e+24,1343894546086.9097,100771288160.44289,0.0,1416033318346.5593,0.0,0.0,0.0,0.0,995381270697.2971,0.0,0.0,0.0,664737016591.8972,100771288160.44276,0.0,1416033318346.5562,0.0,0.0,0.0,0.0,-316223741202.285,0.0,0.0,0.0
1.04,-1,-1,1,-45350.58753484694,0.0,-0.00045350587534846937,0.0,7.99715186866558e+23,1.0077127488929272e+23,0.0,1.4160331941704177e+24,1313756826947.4114,100771274889.2927,0.0,1416033194170.4175,997042604420.2784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664736916964.7723,100771274889.29253,0.0,1416033194170.415,-348022694437.64087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000663036489.0103,7610468.548948282,4.0207260164984315e-65,315624.4434302495,0.0,0.0,0.0,0.0,996429768588.932,241140.890793261,7.68242059088745e-64,6030781.1297266865,0.0,0.0,0.0,0.0,664737522005.5547,100777477279.20193,62589821.10579345,1416085399914.003,0.0,0.0,0.0,0.0,6815297966116.078,0.0,0.0,0.0,11.19604126282502,0.0,0.0,0.0,-997042604420.2784,0.0,0.0,0.0,995316379424.6849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348022694437.64087,0.0,0.0,0.0,-346296469430.8515,0.0,0.0,0.0,-6.310887241768095e-19,-45350.58753484541,-6.3108872417680944e-27,-0.00045350587534845403,7.997151868733728e+23,1.0077127488929272e+23,0.0,1.4160331941704177e+24,1313756826958.6067,100771274889.2927,0.0,1416033194170.4175,0.0,0.0,0.0,0.0,995316379424.6849,0.0,0.0,0.0,664736916964.7723,100771274889.29253,0.0,1416033194170.415,0.0,0.0,0.0,0.0,-346296469430.8515,0.0,0.0,0.0
1.06,-1,-1,1,-44747.972359433006,0.0,-0.00044747972359433,0.0,7.768198026570319e+23,1.0077125175145675e+23,0.0,1.4160330326578555e+24,1276144727283.8997,100771251751.45673,0.0,1416033032657.8552,996610878178.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664736780314.1025,100771251751.45663,0.0,1416033032657.8528,-385202931209.1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000618936017.4979,7614238.318062491,3.996524471380679e-65,313724.4208563895,0.0,0.0,0.0,0.0,996474105017.9749,237768.9486144232,7.684840745503986e-64,6032681.140308775,0.0,0.0,0.0,0.0,664737522005.5536,100777477279.20187,62589821.10579345,1416085399914.0012,0.0,0.0,0.0,0.0,12990571932014.037,0.0,0.0,0.0,21.340663328533992,0.0,0.0,0.0,-996610878178.991,0.0,0.0,0.0,995239354756.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385202931209.1944,0.0,0.0,0.0,-383831407765.1998,0.0,0.0,0.0,-1.8932661725304287e-18,-44747.97235943148,-1.8932661725304283e-26,-0.0004474797235943147,7.768198026700224e+23,1.0077125175145675e+23,0.0,1.4160330326578555e+24,1276144727305.2402,100771251751.45673,0.0,1416033032657.8552,0.0,0.0,0.0,0.0,995239354756.3363,0.0,0.0,0.0,664736780314.1025,100771251751.45663,0.0,1416033032657.8528,0.0,0.0,0.0,0.0,-383831407765.1998,0.0,0.0,0.0
1.08,-1,-1,1,-43977.61138778039,0.0,-0.00043977611387780385,0.0,7.475512037734228e+23,1.0077121034738705e+23,0.0,1.4160328146338706e+24,1228062832341.7908,100771210347.38702,0.0,1416032814633.87,996056565854.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664736585203.5175,100771210347.38689,0.0,1416032814633.8682,-432730318715.7604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000560124599.1909,7618843.999302441,3.968007769463816e-65,311485.6412453847,0.0,0.0,0.0,0.0,996533223319.0524,233697.19431815066,7.687692415819107e-64,6034919.905779691,0.0,0.0,0.0,0.0,664737522005.5531,100777477279.20181,62589821.10579344,1416085399914.0015,0.0,0.0,0.0,0.0,20776503447369.19,0.0,0.0,0.0,34.13124283787329,0.0,0.0,0.0,-996056565854.0312,0.0,0.0,0.0,995143321840.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432730318715.7604,0.0,0.0,0.0,-431817074667.9767,0.0,0.0,0.0,-6.310887241768095e-19,-43977.611387778714,-6.3108872417680944e-27,-0.0004397761138777871,7.475512037941981e+23,1.0077121034738705e+23,0.0,1.4160328146338706e+24,1228062832375.9202,100771210347.38702,0.0,1416032814633.87,0.0,0.0,0.0,0.0,995143321840.38,0.0,0.0,0.0,664736585203.5175,100771210347.38689,0.0,1416032814633.8682,0.0,0.0,0.0,0.0,-431817074667.9767,0.0,0.0,0.0
1.1,-1,-1,1,-42970.78407695946,0.0,-0.00042970784076959455,0.0,7.092984807354769e+23,1.0077113476988875e+23,0.0,1.4160325088902676e+24,1165221989919.7056,100771134769.88872,0.0,1416032508890.2673,995332621529.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664736295049.2725,100771134769.8886,0.0,1416032508890.2651,-494846926659.45776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000483782577.6105,7624389.522855768,3.9340859791128785e-65,308822.54472692875,0.0,0.0,0.0,0.0,996609950433.7838,228848.76542327015,7.691084595001061e-64,6037582.985463635,0.0,0.0,0.0,0.0,664737522005.554,100777477279.20203,62589821.105793454,1416085399914.0027,0.0,0.0,0.0,0.0,30505536250436.086,0.0,0.0,0.0,50.11391201126389,0.0,0.0,0.0,-995332621529.891,0.0,0.0,0.0,995017275451.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494846926659.45776,0.0,0.0,0.0,-494531580530.54095,0.0,0.0,0.0,-6.310887241768095e-19,-42970.78407695789,-6.3108872417680944e-27,-0.00042970784076957883,7.092984807659826e+23,1.0077113476988875e+23,0.0,1.4160325088902676e+24,1165221989969.8196,100771134769.88872,0.0,1416032508890.2673,0.0,0.0,0.0,0.0,995017275451.0879,0.0,0.0,0.0,664736295049.2725,100771134769.8886,0.0,1416032508890.2651,0.0,0.0,0.0,0.0,-494531580530.54095,0.0,0.0,0.0
1.12,-1,-1,1,-41628.41972683978,0.0,-0.0004162841972683977,0.0,6.582976352842888e+23,1.0077099449555749e+23,0.0,1.4160320630562338e+24,1081438775605.4718,100770994495.55746,0.0,1416032063056.2334,994372840608.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664735845618.9586,100770994495.55733,0.0,1416032063056.232,-577669910621.4894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000387480649.866,7630903.064224751,3.8937097806641904e-65,305652.7629117918,0.0,0.0,0.0,0.0,996706716771.6868,223219.58752423184,7.695122215020713e-64,6040752.747220761,0.0,0.0,0.0,0.0,664737522005.5535,100777477279.20184,62589821.10579342,1416085399914.001,0.0,0.0,0.0,0.0,42502700313024.234,0.0,0.0,0.0,69.82262387528317,0.0,0.0,0.0,-994372840608.0027,0.0,0.0,0.0,994843710360.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577669910621.4894,0.0,0.0,0.0,-578140780304.553,0.0,0.0,0.0,-1.262177448353619e-18,-41628.41972683832,-1.2621774483536189e-26,-0.0004162841972683831,6.582976353267918e+23,1.0077099449555749e+23,0.0,1.4160320630562338e+24,1081438775675.2948,100770994495.55746,0.0,1416032063056.2334,0.0,0.0,0.0,0.0,994843710360.8889,0.0,0.0,0.0,664735845618.9586,100770994495.55733,0.0,1416032063056.232,0.0,0.0,0.0,0.0,-578140780304.553,0.0,0.0,0.0
1.1400000000000001,-1,-1,1,-39806.34728840584,0.0,-0.00039806347288405834,0.0,5.890711874153179e+23,1.0077073001781485e+23,0.0,1.4160313861859184e+24,967714889918.7102,100770730017.81482,0.0,1416031386185.918,993082982261.5995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664735120671.1119,100770730017.81467,0.0,1416031386185.9155,-690103213014.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000269807428.2642,7638267.077666393,3.846202724806818e-65,301923.20272733096,0.0,0.0,0.0,0.0,996824925120.3257,216942.62112490262,7.699872920812095e-64,6044482.2837765,0.0,0.0,0.0,0.0,664737522005.554,100777477279.20198,62589821.105793476,1416085399914.0022,0.0,0.0,0.0,0.0,56964157251704.74,0.0,0.0,0.0,93.57962898511323,0.0,0.0,0.0,-993082982261.5995,0.0,0.0,0.0,994595025459.8562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690103213014.0023,0.0,0.0,0.0,-691615256118.6791,0.0,0.0,0.0,-1.262177448353619e-18,-39806.347288404366,-1.2621774483536189e-26,-0.00039806347288404365,5.89071187472282e+23,1.0077073001781485e+23,0.0,1.4160313861859184e+24,967714890012.2898,100770730017.81482,0.0,1416031386185.918,0.0,0.0,0.0,0.0,994595025459.8562,0.0,0.0,0.0,664735120671.1119,100770730017.81467,0.0,1416031386185.9155,0.0,0.0,0.0,0.0,-691615256118.6791,0.0,0.0,0.0
1.16,-1,-1,1,-37292.75803946683,0.0,-0.00037292758039466825,0.0,4.93571940941178e+23,1.0077022328042225e+23,0.0,1.416030314626611e+24,810830552739.4667,100770223280.42223,0.0,1416030314626.6108,991327047117.3273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664733903346.7341,100770223280.42207,0.0,1416030314626.6096,-845230397724.5956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000131168356.5347,7646118.622412004,3.7919361938395165e-65,297663.0317749131,0.0,0.0,0.0,0.0,996964149037.042,210380.02751557325,7.705299574143725e-64,6048742.427700872,0.0,0.0,0.0,0.0,664737522005.5538,100777477279.20181,62589821.10579344,1416085399914.0024,0.0,0.0,0.0,0.0,73829877606643.48,0.0,0.0,0.0,121.28631209126252,0.0,0.0,0.0,-991327047117.3273,0.0,0.0,0.0,994228191684.2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845230397724.5956,0.0,0.0,0.0,-848131542170.2039,0.0,0.0,0.0,-1.262177448353619e-18,-37292.7580394656,-1.2621774483536189e-26,-0.000372927580394656,4.93571941015008e+23,1.0077022328042225e+23,0.0,1.416030314626611e+24,810830552860.7533,100770223280.42223,0.0,1416030314626.6108,0.0,0.0,0.0,0.0,994228191684.2231,0.0,0.0,0.0,664733903346.7341,100770223280.42207,0.0,1416030314626.6096,0.0,0.0,0.0,0.0,-848131542170.2039,0.0,0.0,0.0
